color mag
1.012135191715556 12.748594132523987
0.09699214368611941 15.592952672793686
-0.49341858953164397 19.56967660756462
1.4076157345976217 19.861373904737196
0.6334346560533737 15.112665169615331
0.8157912170417965 17.998378194871552
0.9083967993846838 19.14263680341805
0.4741901340526604 15.963402466532884
-0.5946674701790733 16.07127545148903
-0.9163998807208076 14.845135700860755
0.2417365204731582 20.81067987941769
-0.6166443439658802 18.018160924198316
0.3664364478604205 12.39790600546212
-0.18732961246904356 18.735405516111676
0.37476687790712737 12.632647782114095
1.40589211943695 13.5780168103397
0.7116654517207086 15.114038153109126
-0.56815119063507 12.06048697198086
1.1761194839680988 17.23014665325759
-0.1285760210031106 15.091822111666438
0.622435305801734 16.849461951543702
1.091066672233064 20.946245829700846
0.3686097905960143 18.178531106302025
-0.6384914594300157 16.16812905007209
-0.00991332775231113 17.199215940870204
0.11306827660874369 13.75757279750335
0.9045105401009466 13.126485215908241
-0.26779618346269285 21.621654791760186
-0.1508607488554642 21.7278602664624
0.10668692488729198 15.803401019475974
-0.02467647443285348 12.756139036459802
-0.6055062951550676 21.228791746765012
-0.877167118625396 17.205309929708083
2.390838733828172 18.974459949043535
0.5837614061899145 13.160244149730566
2.0324745357514775 13.88028314820775
-1.6148221952542707 18.229588072951103
1.6428114185891876 18.502164857649664
1.1607598770099834 15.038369293291453
1.2617363125723435 20.308796676949832
-0.489811178673076 16.45928869354978
0.7191129099854651 20.731500280873412
1.4791604409561816 12.711171688923045
3.3019369777605627 21.022826380766027
1.674228377405707 15.923026756923058
2.073285825081832 13.646587270299651
0.06746498859667333 14.284273391812556
2.14958494585819 17.47054471197379
-0.29926396384878406 18.465942995339805
0.2051733620707799 14.706082551105975
-0.26686647805782227 15.672669037703091
1.5190229861284317 13.898230993112453
0.8252125324059651 13.336271110716348
1.3367911234642216 15.16869311020788
-0.8346836142072811 18.694578618507744
-0.019728994552183354 15.555480025953607
-0.3808117863000451 18.574023589683883
3.0870718183185257 20.896568624637972
0.7326067005090161 16.327771166196527
1.0435315333990627 12.71012109394587
-0.3163771669676464 21.485586103458584
1.9914811467276305 14.024716215590253
-1.2075578543382297 15.142771447100197
1.8616977294509678 12.637009425207534
0.8358826705133003 18.815486282839217
-2.2237744922299947 17.84312017594921
-0.46218246528489726 18.897235856201892
1.505455514265879 12.047361436370569
1.2004296754853208 14.3535896868311
-0.1200010549752194 19.668672850651735
1.4551487531851657 13.290038699048315
-0.4975532617573555 12.571456970689335
-0.3048954716829094 19.416852146023203
-0.2860060470867368 19.136176444952497
-0.06655244715082431 21.843933307209348
1.4169261111219904 14.730881994032297
-0.41617664662512066 19.918653771568145
1.199914990489395 16.59758600763994
-0.6721951396170949 17.565422915303557
-0.12175769588769991 17.67143597729686
2.195079333183846 17.843120914771248
1.007258916637901 20.38962678724542
1.4128457824289469 17.003691865574822
-1.3360424794169115 13.338873966552235
1.1063054572772066 13.81484475645237
-1.296197959304956 13.597483701673024
0.4749005629226831 14.718862556489361
2.1223883561885364 21.827259632926676
1.4748307019358096 19.32835157170049
4.09117841879467 15.310917528253434
0.4721561932837463 19.405158501156922
0.37052907255133116 21.65376700017194
0.24378293356680164 13.780242662666847
1.69204132741348 12.078996476137947
1.4831612557746021 17.090883322002078
1.234075473618185 21.73111488089299
0.5879855407089075 21.308821492441183
2.3869305385267214 15.088781402026328
-0.008504215471429877 20.358495489539237
1.5186092199425327 18.66064548533108
